,canonical,random
131,CNC(=O)c1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,c1c(Cl)ccc(Sc2c3c(n(CC(=O)O)c2C)cccc3C(NC)=O)c1
132,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NCC#N,O1CCN(C(N[C@H](C(NCC#N)=O)CC(C)C)=O)CC1
133,CCC(CCNC)Oc1cc(Cl)ccc1C#N,c1(Cl)ccc(C#N)c(OC(CC)CCNC)c1
134,CC1CN(S(=O)(=O)c2ccccc2)CCN1Cc1cc(Cl)ccc1OCC(=O)O,C(COc1ccc(Cl)cc1CN1C(C)CN(S(=O)(=O)c2ccccc2)CC1)(=O)O
135,CCC(CC)NC(=O)c1c(C)nn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,CCC(CC)NC(c1c(C)nn(-c2ccccc2)c1NS(c1ccc(C)cc1)(=O)=O)=O
136,Cc1cccc([C@H](C)c2c[nH]c(=S)[nH]2)c1C,[nH]1c(=S)[nH]cc1[C@H](c1c(C)c(C)ccc1)C
137,COc1ccccc1CCNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,N(C[C@H](O)c1ccc(O)c2[nH]c(=O)sc21)CCc1ccc(CNCCc2c(OC)cccc2)cc1
138,O=c1[nH]c2c(O)ccc([C@@H](O)CN[C@H]3CCC[C@@H]3OCc3ccccc3)c2s1,c1(O)c2[nH]c(=O)sc2c([C@H](CN[C@@H]2[C@@H](OCc3ccccc3)CCC2)O)cc1
139,COc1cc2nnc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,C1N(c2c(OC)cc3nnc(C(=O)N)c(Nc4c(F)cc(F)cc4)c3c2)CCN(C)C1
140,CCO/N=C/c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1,O(CC)/N=C/c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1
141,Cc1sc2ncnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)c2c1C,S(CC(N1CCN(C(=O)c2occc2)CC1)=O)c1ncnc2sc(C)c(C)c12
142,C[C@@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,C(=O)(COc1c(CN2C[C@@H](C)N(S(c3ccccc3)(=O)=O)CC2)cc(Cl)cc1)O
143,CCN(CC)S(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,FC(c1ccc(OCC(=O)O)c(-c2ccc(S(=O)(=O)N(CC)CC)cc2)c1)(F)F
144,Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1Cc1nnn[nH]1,n1(Cc2nnn[nH]2)c(C)c(Sc2ccc(Cl)cc2)c2c1ccc(Cl)c2
145,Nc1ccc2nc(SCC(=O)NC3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)sc2c1,Clc1c(Cl)cc(CN2CCC(NC(=O)CSc3sc4cc(N)ccc4n3)CC2)cc1
146,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccc(F)cc12,O(C1CCN(C[C@@H](CNC(=O)c2c3cc(F)ccc3c(=O)[nH]c2)O)CC1)c1cc(Cl)c(Cl)cc1
147,CC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,c1(O)cc(OC[C@H](CN2CCC3(Cc4c(ccc(Cl)c4)O3)CC2)O)c(NC(C)=O)cc1
148,O=C(O)COc1ccc(-c2nccs2)cc1-c1ccccc1,c1ccc(-c2c(OCC(O)=O)ccc(-c3nccs3)c2)cc1
149,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCCc4ccccc4)c3)c2s1,c1(CCNC[C@H](O)c2c3sc(=O)[nH]c3c(O)cc2)cc(CNCCCc2ccccc2)ccc1
150,CCOc1ccc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)cn1,O(c1ccc2n(Cc3ccc(-c4cnc(OCC)cc4)cc3)c(CC(C)(C(=O)O)C)c(SC(C)(C)C)c2c1)Cc1ncc(C)cc1
151,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccccc2)[C@@H](O)[C@H]1O,C(CCNC(=O)Nc1ccccc1)SC[C@H]1O[C@@H](n2cnc3c(N)ncnc23)[C@H](O)[C@@H]1O
152,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ncc1Cl,Clc1c(C(NCC23CC4CC(CC(C2)C4)C3)=O)cc(N2CCNCC2)nc1
153,NC(=O)c1c(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccccc34)CC2)ccc(Cl)c1Cl,c1cc2c(cc1)c(=O)[nH]cc2C(NC[C@H](CN1CCC(Oc2ccc(Cl)c(Cl)c2C(=O)N)CC1)O)=O
154,COc1nc(Cl)c(Cl)nc1NS(=O)(=O)c1ccc(Cl)s1,c1cc(Cl)sc1S(Nc1nc(Cl)c(Cl)nc1OC)(=O)=O
155,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,C1(C(c2ccccc2)(O)C(=O)OC2C[N+](C)(C)CC2)CCCC1
156,O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,C1C[C@@H](NS(=O)(c2ccc(F)cc2)=O)Cc2c3c(cccc3)n(CCC(=O)O)c21
157,CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)C1CCCC1,O=S(C1CCCC1)(=O)Nc1n(-c2ccccc2)ncc1C(NC(CC)CC)=O
158,N#Cc1cccc(-c2cc(Cl)ccc2OCC(=O)O)c1,c1(C#N)cccc(-c2cc(Cl)ccc2OCC(=O)O)c1
159,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(Cl)c1,C(F)(F)(c1ccc(OCC(=O)O)c(-c2c(Cl)cc(S(=O)(=O)CC)cc2)c1)F
160,Cc1cc(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)nn1C[C@H](O)CN,c1(C)cc(-c2cc(C(=O)NCC3(O)CCCCCC3)c(Cl)cc2)nn1C[C@H](O)CN
161,C[C@H](CO)n1ccc2c(NC(=O)Cc3ccc(Cl)c(C(F)(F)F)c3)cccc2c1=O,n1([C@H](C)CO)ccc2c(NC(Cc3ccc(Cl)c(C(F)(F)F)c3)=O)cccc2c1=O
162,O=C(NCc1cccnc1)c1cc(-c2ccco2)on1,c1(C(=O)NCc2cnccc2)cc(-c2ccco2)on1
163,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCOc3cccc(CNCCc4ccccc4F)c3)c2s1,N(Cc1cccc(OCCNC[C@@H](c2c3sc(=O)[nH]c3c(O)cc2)O)c1)CCc1c(F)cccc1
164,COc1ccnc(CSc2nc3ccccc3[nH]2)c1,n1ccc(OC)cc1CSc1nc2ccccc2[nH]1
165,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,n1([C@H]2[C@H](O)[C@H](O)[C@@H](CN(C(C)C)CCCNC(Nc3ccc(C(C)(C)C)cc3)=O)O2)cnc2c1ncnc2N
166,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1n[nH]c(=O)c2ccccc12,c1(C(NC[C@H](CN2CCC(Oc3cc(Cl)c(Cl)cc3)CC2)O)=O)n[nH]c(=O)c2c1cccc2
167,COc1cccc(S(=O)(=O)c2c(C)n(CC(=O)O)c3ccc(C)cc23)c1,c1cc(S(=O)(c2c(C)n(CC(=O)O)c3ccc(C)cc32)=O)cc(OC)c1
168,N#Cc1ccc(C(F)(F)F)nc1O[C@H](CCN)c1ccno1,C([C@@H](Oc1nc(C(F)(F)F)ccc1C#N)c1ccno1)CN
169,COc1ccnc(NC2CCN(C(=O)c3ccc(C#N)cc3)CC2)c1,C(c1ccc(C(=O)N2CCC(Nc3nccc(OC)c3)CC2)cc1)#N
170,CCOc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,N(CCCSCCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc21)CCc1ccc(OCC)cc1
171,N#Cc1cccc(NCC(=O)Nc2c(Cl)ccc3nc(N4CC[C@@H](O)C4)ccc23)c1,O[C@@H]1CCN(c2ccc3c(ccc(Cl)c3NC(=O)CNc3cc(C#N)ccc3)n2)C1
172,CCS(=O)(=O)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3)nc2c1,O=S(CC)(c1cc2nc(-c3cccc(-c4ccccc4)c3)[nH]c2cc1)=O
173,c1ccc([C@H]([C@@H](c2ccccc2)N2CCCCC2)N2CCCCC2)cc1,c1([C@H]([C@H](N2CCCCC2)c2ccccc2)N2CCCCC2)ccccc1
174,C[C@@H](c1ccc(-c2ccc(F)cc2F)cc1)N1CC[C@](CCO)(c2ccc(F)cc2)OC1=O,c1c([C@@H](N2C(=O)O[C@@](CCO)(c3ccc(F)cc3)CC2)C)ccc(-c2c(F)cc(F)cc2)c1
175,Cc1ccc2c(c1)c(-c1ccnc3ccc(C(F)(F)F)cc13)c(C)n2CC(=O)O,OC(Cn1c2ccc(C)cc2c(-c2ccnc3ccc(C(F)(F)F)cc32)c1C)=O
176,CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(S(C)(=O)=O)cc4)c23)cc1,c1cc(NC(C)=O)ccc1CNc1c2c(cccc2Oc2ccc(S(=O)(=O)C)cc2)n[nH]1
177,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,c1(-c2c3n(cnc2=O)nc(Sc2c(F)cc(F)cc2)cc3)c(Cl)cccc1Cl
178,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,C1N(C(c2ccccc2)c2ccc(Cl)cc2)CCN(CCOCC(O)=O)C1
179,O=C(O)[C@H](Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,c1c(OC2CCN(CC3CCN([C@H](C(=O)O)Cc4ccccc4)CC3)CC2)cc(Cl)c(Cl)c1
180,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,c1c(OCC(F)(F)F)c(C(=O)NCC2CCCCN2)cc(OCC(F)(F)F)c1
181,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCNCCc3cccc(Cl)c3)c2s1,Oc1c2[nH]c(=O)sc2c([C@H](CNCCCOCCNCCc2cc(Cl)ccc2)O)cc1
182,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(C)c1,c1(C)cc(S(=O)(=O)CC)ccc1-c1c(OCC(=O)O)ccc(C(F)(F)F)c1
183,CN(C)c1nc(Cc2ccc(NC(=O)c3ccc(C(F)(F)F)cc3)cc2)nc(N(C)C)c1CC(=O)O,C(=O)(Cc1c(N(C)C)nc(Cc2ccc(NC(=O)c3ccc(C(F)(F)F)cc3)cc2)nc1N(C)C)O
184,Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(=O)O,c1(F)ccc2c(c(Cc3ccc4ccccc4n3)c(C)n2CC(O)=O)c1
185,N#Cc1c(O)c2c(-c3ccc(-c4ccccc4O)cc3)csc2[nH]c1=O,c1cc(-c2csc3c2c(O)c(C#N)c(=O)[nH]3)ccc1-c1c(O)cccc1
186,CC(C)Cn1c(=O)n(C)c(=O)c2c(SC(C)C)c(Cc3ccccc3C(F)(F)F)sc21,Cn1c(=O)c2c(SC(C)C)c(Cc3ccccc3C(F)(F)F)sc2n(CC(C)C)c1=O
187,O=C(CSc1ccccc1)N1CCN(C(=O)c2ccco2)CC1,c1ccc(SCC(N2CCN(C(c3occc3)=O)CC2)=O)cc1
188,Cc1ccc2c(N)c(C(N)=O)sc2n1,n1c2c(ccc1C)c(N)c(C(=O)N)s2
189,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CN4CCC(c5ccccc5)CC4)c3)c2s1,c1ccc(CCNC[C@@H](c2ccc(O)c3c2sc(=O)[nH]3)O)cc1CN1CCC(c2ccccc2)CC1
190,CNc1nc(C)c(-c2nc(Nc3cccc(N4CCCNCC4)c3)ncc2C#N)s1,c1(C#N)c(-c2sc(NC)nc2C)nc(Nc2cccc(N3CCCNCC3)c2)nc1
191,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCOCCc3ccccc3)c2s1,c1(O)c2[nH]c(=O)sc2c([C@@H](O)CNCCCSCCOCCc2ccccc2)cc1
192,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,C1C(COCCc2ccc(OCC(CNC(C)C)O)cc2)C1
193,O=C(O)CSCC(=O)Nc1nc(-c2ccc(F)cc2)cs1,n1c(-c2ccc(F)cc2)csc1NC(CSCC(=O)O)=O
194,CNCCC(Oc1ccccc1OC)c1ccccc1,c1cc(OC(c2ccccc2)CCNC)c(OC)cc1
195,C[C@H](Oc1ccc(Cl)cc1CN1CCN(C(=O)Cc2ccc(Cl)cc2)[C@@H](C)C1)C(=O)O,Clc1cc(CN2C[C@H](C)N(C(Cc3ccc(Cl)cc3)=O)CC2)c(O[C@@H](C)C(O)=O)cc1
196,Cc1c(CC(=O)O)c2cc(F)ccc2n1Cc1nc2ccccc2s1,c1cc2sc(Cn3c(C)c(CC(=O)O)c4c3ccc(F)c4)nc2cc1
197,Cc1ccc2c(c1)c(Sc1ccc(S(C)(=O)=O)cc1)c(C)n2CC(=O)O,c1c(S(C)(=O)=O)ccc(Sc2c3cc(C)ccc3n(CC(=O)O)c2C)c1
198,Cc1ccc(NC(=O)c2cncs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,CN1CCN(c2ccc3ncn(-c4c(C)ccc(NC(=O)c5cncs5)c4)c(=O)c3c2)CC1
199,C[C@@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)C[C@H](C)N1C(=O)Cc1ccccc1,c1(OCC(O)=O)c(CN2C[C@@H](C)N(C(Cc3ccccc3)=O)[C@@H](C)C2)cc(Cl)cc1
200,O=C(O)[C@H](Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(CO)c(Cl)c3)CC2)CC1,OC([C@H](Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(CO)c(Cl)c3)CC2)CC1)=O
201,CCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,CCc1nc2c(N)nc3ccccc3c2n1CC(O)(C)C
202,Cn1c(=N)n(CC(=O)c2ccc(Cl)cc2)c2ccccc21,c1c2c(ccc1)n(C)c(=N)n2CC(=O)c1ccc(Cl)cc1
203,CC(=O)NCc1cccc(C(=O)O)c1,C(NCc1cc(C(=O)O)ccc1)(C)=O
204,Cc1cc(C(=O)Cn2cc(C(F)(F)F)ccc2=O)c(C)n1Cc1ccccc1,c1cc(C(F)(F)F)cn(CC(c2cc(C)n(Cc3ccccc3)c2C)=O)c1=O
205,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,C(=O)(O[C@H]1C(=O)N(CCN(C)C)c2ccccc2S[C@H]1c1ccc(OC)cc1)C
206,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)N3CCC3)ccc12,C1(Oc2cc(Cl)c(Cl)cc2)CCN(C[C@@H](CNC(=O)c2c[nH]c(=O)c3cc(S(=O)(=O)N4CCC4)ccc32)O)CC1
207,COc1ccc(N(C(=O)c2ccoc2Cl)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,C(=O)(c1c(Cl)occ1)N(c1c(OC)cc(OC)cc1)C(C(NC[C@H](O)C)=O)c1ccccc1F
208,COc1ccncc1-c1ccccc1CN(C(=O)c1ccc(-c2ccc(C#N)cc2)o1)c1ccc(N2CCNCC2)cc1,c1(C#N)ccc(-c2oc(C(=O)N(Cc3ccccc3-c3c(OC)ccnc3)c3ccc(N4CCNCC4)cc3)cc2)cc1
209,CC(C)N(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,c1ccc(CCOCCC(=O)N(CCNCCc2ccc(O)c3c2sc(=O)[nH]3)C(C)C)cc1
210,CSCCC(NC(=O)c1sccc1Cl)c1nc2ccccc2[nH]1,S(C)CCC(c1nc2ccccc2[nH]1)NC(c1sccc1Cl)=O
211,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C)cc2)CC1,c1cc(C)ccc1C(CCN1CCC(N(CC)C(=O)Cc2ccc(S(=O)(C)=O)cc2)CC1)c1ccccc1
212,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,c1(Nc2ccccc2CC(O)=O)c(Cl)cccc1Cl
213,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCSCC2)cc1,C1CC(n2c(NS(c3ccc(C)cc3)(=O)=O)c(C(N[C@H](C(C)(C)C)C)=O)c(C)n2)CCS1
214,COCCN(C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,c1cc(N(C)CCOC)ccc1Nc1nc2c(cc(-c3ccncc3)cc2)cn1
215,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2)c1,C1OCCN(C(=O)CNC(=O)Nc2nc3ccc(-c4cncc(S(NC(C)(C)C)(=O)=O)c4)cn3n2)C1
216,CC(C)S(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1,O=C(c1c(N)ncc(-c2ccc(S(=O)(=O)C(C)C)cc2)n1)Nc1ccccc1
217,Cc1ccc(C(=O)Nc2nccs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,c1(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)cc(C(Nc2sccn2)=O)cc1
218,Nc1nc(NCc2ccccc2)nc2c1nc(O)n2Cc1ccccc1,c1cc(CNc2nc3n(Cc4ccccc4)c(O)nc3c(N)n2)ccc1
219,CCc1nc2cc(O)ccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccccc1,c1cc2c(Oc3ccc(/C=C/C(=O)O)cc3)c(-c3ccccc3)c(CC)nc2cc1O
220,CSc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,N1(c2ccc(SC)cc2)C(C)(C)N=C(N)N=C1N
221,COc1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,c1c(-c2ccc(OC)cc2)c(OCC(=O)O)ccc1C(F)(F)F
222,O=C(NS(=O)(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1)c1ccccc1,Clc1cc(OC2CCN(C3CCN(S(=O)(NC(=O)c4ccccc4)=O)CC3)CC2)ccc1Cl
223,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)c2ccc(S(C)(=O)=O)cc2)CC1,c1([C@@H](CCN2CCC(N(CC)C(Cc3ccc(S(=O)(=O)C)cc3)=O)CC2)c2ccccc2)ccc(S(=O)(C)=O)cc1
224,CCC(CC)NC(=O)c1nnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,c1cc(S(=O)(Nc2c(C(=O)NC(CC)CC)nnn2-c2ccccc2)=O)ccc1C
225,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCOCCc3cccc4ccccc34)c2s1,O(CCOCCc1cccc2c1cccc2)CCCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc21
226,Oc1nc2c(O)ccc(CCNCCCSCCOCCc3cccc4ccccc34)c2s1,C(COCCSCCCNCCc1c2sc(O)nc2c(O)cc1)c1cccc2c1cccc2
227,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,N(C)(CCc1c2cc(CS(NC)(=O)=O)ccc2[nH]c1)C
228,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,C(n1c(OCC)nc2cccc(C(O)=O)c12)c1ccc(-c2c(-c3[nH]nnn3)cccc2)cc1
229,CC(=O)Nc1nc(CCc2ccc(NC(=N)N)cc2)cs1,c1(NC(N)=N)ccc(CCc2csc(NC(=O)C)n2)cc1
230,Cc1c2c(=O)n(-c3ccccc3Cl)[nH]c2cc(=O)n1Cc1ccccn1,c1(Cn2c(=O)cc3c(c2C)c(=O)n(-c2c(Cl)cccc2)[nH]3)ncccc1
231,O=C(O)COc1ccc(Cl)cc1CN1CCC(S(=O)(=O)c2ccccc2)CC1,C1C(S(=O)(c2ccccc2)=O)CCN(Cc2cc(Cl)ccc2OCC(O)=O)C1
232,N#Cc1cccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,N1(C(=O)NS(c2cc(C#N)ccc2)(=O)=O)CCC(N2CCC(Oc3cc(Cl)c(Cl)cc3)CC2)CC1
233,NS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,[nH]1c(=O)c2cc(S(=O)(=O)N)ccc2c(C(NC[C@H](CN2CCC(Oc3cc(Cl)c(Cl)cc3)CC2)O)=O)c1
234,CCCCCOc1ccc(C(=O)NC(C(=O)O)C(C)C)cc1,O=C(O)C(NC(c1ccc(OCCCCC)cc1)=O)C(C)C
235,CC(C)C(=O)Nc1nc(-c2ccccn2)cc2ccccc12,c1nc(-c2nc(NC(=O)C(C)C)c3c(c2)cccc3)ccc1
236,COc1cccc(CNc2nc(NC(C)C)nc3ccsc23)c1OC,c1sc2c(nc(NC(C)C)nc2NCc2c(OC)c(OC)ccc2)c1
237,O=C(c1csc2c1CCCC2)N1CCCCC1,C1CCCN(C(=O)c2c3c(sc2)CCCC3)C1
238,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C(F)(F)F)nn2-c2ccccc2)cc1,c1cc(-n2c(NS(=O)(c3ccc(C)cc3)=O)c(C(=O)N[C@H](C(C)(C)C)C)c(C(F)(F)F)n2)ccc1
239,CCc1nc2c(N)nc3ccccc3c2n1CC(C)C,c12c3c(nc(N)c1nc(CC)n2CC(C)C)cccc3
240,Cc1ccc2c(c1)c(-c1ccnc3cc(C(F)(F)F)ccc13)c(C)n2CC(=O)O,c1(-c2c3cc(C)ccc3n(CC(O)=O)c2C)ccnc2c1ccc(C(F)(F)F)c2
241,Nc1nc2nc(SCc3cccc(F)c3F)nc(O)c2s1,c1(O)c2sc(N)nc2nc(SCc2cccc(F)c2F)n1
242,CCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1,c1(N)c2c(c3c(cccc3)n1)n(Cc1ccccc1)c(CC)n2
243,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1
244,c1ccc(Sc2ccc3ccccc3n2)cc1,c1ccc2ccc(Sc3ccccc3)nc2c1
245,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],C1(c2c([N+]([O-])=O)cccc2)C(C(=O)OC)=C(C)NC(C)=C1C(OC)=O
246,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,c1(Cl)ccccc1[C@@H](C(OC)=O)N1Cc2ccsc2CC1
247,CCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1ccc(-c2ccccc2)cc1,c1c(-c2ccc(C3C(C(=O)OCC)=C(C)NC4=C3C(=O)CC(C)(C)C4)cc2)cccc1
248,c1ccc(Oc2nccc3ccccc23)cc1,c1(Oc2ccccc2)nccc2ccccc12
249,N#C[C@]1(NC(=O)[C@@H](N)Cc2cccs2)C[C@H]1c1ccccc1,c1c(C[C@@H](C(N[C@]2(C#N)[C@H](c3ccccc3)C2)=O)N)scc1
250,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1,c12cccc(OC)c1c(NS(=O)(c1ccc(Cl)s1)=O)nn2Cc1cc(CNC(C(C)(O)C)=O)ccc1
251,CCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,Oc1c2[nH]c(=O)sc2c(CCNCCN(CC)C(CCOCCc2ccccc2)=O)cc1
252,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,[nH]1c(=O)n(-c2cc(C(=O)NCC34CC5CC(CC(C3)C5)C4)c(Cl)cc2)ncc1=O
253,CC1CN(C(=O)c2cc3ccccc3[nH]2)CCN1,c1c2c(ccc1)cc(C(=O)N1CC(C)NCC1)[nH]2
254,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cnnc2ccccc12,C1C(Oc2cc(Cl)c(Cl)cc2)CCN(C[C@@H](CNC(c2c3c(nnc2)cccc3)=O)O)C1
255,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccc(F)cc2)c2ccc(S(C)(=O)=O)cc2)CC1,c1cc(S(=O)(C)=O)ccc1CC(N(C1CCN(CC[C@@H](c2ccc(F)cc2)c2ccc(S(C)(=O)=O)cc2)CC1)CC)=O
256,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccncc2)C1,S1C(=O)NC(=O)/C1=C/c1cccc(-c2ccncc2)c1N1C[C@H](N)CCC1
257,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,C12(CC(=O)N(CCCCN3CCN(c4ncccn4)CC3)C(=O)C1)CCCC2
258,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,c1(NC(=O)CCC)ccc(OCC(O)CNC(C)C)c(C(=O)C)c1
259,CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,CC[C@@H](Nc1c(=O)c(=O)c1Nc1c(O)c(C(N(C)C)=O)ccc1)c1ccc(C)o1
260,Cc1cc(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl,C([C@@](N1CCC(CN2CCC(Oc3ccc(Cl)c(C)c3)CC2)CC1)(Cc1ccc(F)cc1)C)(=O)O
261,CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1,Clc1cc(-c2ccc(S(=O)(=O)CC)cc2Cl)c(OCC(=O)O)cc1
262,Cc1c(Cl)ccc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)c1Cl,c1(C)c(Cl)c(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl
263,Cc1nocc1C(=O)Nc1ccc(-c2ccccc2OC(F)(F)F)c(N)n1,FC(F)(Oc1ccccc1-c1c(N)nc(NC(c2c(C)noc2)=O)cc1)F
264,CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)C,c12ccccc1nc(N)c1nc(CCCC)n(CC(C)C)c21
