,canonical,random
2627,CCNc1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(CCOC)c2n1,Fc1cc(F)cc(-c2nc3cnc(NCC)nc3n(CCOC)c2=O)c1
2628,N#Cc1cccc(NC(=O)N2CCC3(CC2)CCN(C(=O)c2cccc(F)c2)CC3)c1,N1(C(Nc2cc(C#N)ccc2)=O)CCC2(CCN(C(c3cc(F)ccc3)=O)CC2)CC1
2629,c1cncc(CNc2nc(-c3cccnc3)nc3ccccc23)c1,c1c2c(ccc1)c(NCc1cnccc1)nc(-c1cccnc1)n2
2630,COc1ccc2[nH]cc(CCNc3ncnc4ccc(-c5ccoc5)cc34)c2c1,n1c(NCCc2c3cc(OC)ccc3[nH]c2)c2cc(-c3cocc3)ccc2nc1
2631,Cc1noc(C)c1-c1nc(Nc2ccncc2)c2ccccc2n1,N(c1ccncc1)c1nc(-c2c(C)onc2C)nc2ccccc21
2632,FC(F)(F)c1ccccc1-c1cc(N2CCNCC2)ncn1,N1(c2cc(-c3c(C(F)(F)F)cccc3)ncn2)CCNCC1
2633,COc1ccccc1CNc1ncncc1-c1ccccc1C(F)(F)F,FC(c1ccccc1-c1cncnc1NCc1c(OC)cccc1)(F)F
2634,CC(=O)N1CCC[C@@]2(CCN(c3ccccc3)C2)C1,c1(N2CC[C@]3(CN(C(C)=O)CCC3)C2)ccccc1
2635,CC(=O)N1CCC[C@@]2(CCN(Cc3ccc(C#N)cc3)C2)C1,O=C(N1C[C@]2(CCC1)CN(Cc1ccc(C#N)cc1)CC2)C
2636,COc1ccc(-c2nc3cnc(N(C)C)nc3n(C)c2=O)cc1,c1(-c2ccc(OC)cc2)c(=O)n(C)c2nc(N(C)C)ncc2n1
2637,COc1ccccc1CNc1ncnc2ccc(-c3ccccc3OC)cc12,n1c(NCc2c(OC)cccc2)c2cc(-c3c(OC)cccc3)ccc2nc1
2638,COc1ccccc1CNc1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,c1c(OC)c(CNc2ncnc3c2cc(-c2ccc4c(c2)OCO4)cc3)ccc1
2639,CC(C)NC(=O)N1CC2(CCN(C(=O)c3ccco3)CC2)C1,C1N(C(=O)c2ccco2)CCC2(CN(C(NC(C)C)=O)C2)C1
2640,Cc1noc(C)c1-c1nccc(NC2CC2)n1,c1cnc(-c2c(C)onc2C)nc1NC1CC1
2641,c1ccc(CNc2cc(-c3ccoc3)ncn2)cc1,c1nc(-c2ccoc2)cc(NCc2ccccc2)n1
2642,CN(C)c1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(C3CC3)c2n1,c1(=O)n(C2CC2)c2c(cnc(N(C)C)n2)nc1-c1cc(F)cc(F)c1
2643,COc1ccccc1CCn1c(=O)c(CCc2ccccc2)nc2cncnc21,c1cc(CCc2nc3cncnc3n(CCc3ccccc3OC)c2=O)ccc1
2644,COc1cccc(-c2nc(Nc3ccncc3)c3ccccc3n2)c1,c12c(Nc3ccncc3)nc(-c3cccc(OC)c3)nc1cccc2
2645,Cc1cccc(CNc2ccnc(-c3cccc(C#N)c3)n2)c1,c1(-c2cccc(C#N)c2)nc(NCc2cc(C)ccc2)ccn1
2646,N#CCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(Oc3cccc(Cl)c3)nc21,n1cc2nc(-c3cc(C#N)ccc3)c(=O)n(CCC#N)c2nc1Oc1cc(Cl)ccc1
2647,COc1ccc(Nc2ncc3nc(-c4cccs4)c(=O)n(Cc4cccc(OC)c4)c3n2)cc1,c1c(Cn2c3nc(Nc4ccc(OC)cc4)ncc3nc(-c3cccs3)c2=O)cccc1OC
2648,CS(=O)(=O)N1CCC2(CCN(Cc3ccc(C#N)cc3)CC2)CC1,O=S(=O)(N1CCC2(CC1)CCN(Cc1ccc(C#N)cc1)CC2)C
2649,O=c1c(-c2ccc(F)cc2)nc2cnc(N3CCNCC3)nc2n1C1CC1,C1CN(c2nc3c(cn2)nc(-c2ccc(F)cc2)c(=O)n3C2CC2)CCN1
2650,Cn1c(=O)c(-c2cccs2)nc2cnc(Oc3ccccc3)nc21,c12n(C)c(=O)c(-c3cccs3)nc1cnc(Oc1ccccc1)n2
2651,CN1CCN(c2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(CCc4ccccc4)c3n2)CC1,c1c(CCn2c(=O)c(-c3cn(C)c4ccccc34)nc3cnc(N4CCN(C)CC4)nc32)cccc1
2652,COCCn1c(=O)c(-c2ccccc2)nc2cnc(N(C)C)nc21,c1c(-c2nc3c(nc(N(C)C)nc3)n(CCOC)c2=O)cccc1
2653,CC(C)NC(=O)N1CCCC2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)C1,C12(CN(C(NC(C)C)=O)CCC1)CCN(C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)=O)CC2
2654,COc1ccc(-c2nc3cnc(OCc4ccccc4)nc3n(CCC#N)c2=O)cc1,c1c(COc2ncc3nc(-c4ccc(OC)cc4)c(=O)n(CCC#N)c3n2)cccc1
2655,COc1ccc(C(=O)N2CCC3(CCCN(c4ccccc4)C3)CC2)cc1,c1(C(=O)N2CCC3(CC2)CCCN(c2ccccc2)C3)ccc(OC)cc1
2656,CN(C)c1ncnc2ccc(-c3ccoc3)cc12,c1(-c2ccc3c(c(N(C)C)ncn3)c2)cocc1
2657,COc1ccc(CNc2ncnc3ccc(-c4ccc(N(C)C)cc4)cc23)c(OC)c1,c1c(-c2ccc(N(C)C)cc2)cc2c(NCc3ccc(OC)cc3OC)ncnc2c1
2658,Cc1cnc(CNc2ccnc(-c3ccccc3C(F)(F)F)n2)cn1,c1(C)ncc(CNc2ccnc(-c3c(C(F)(F)F)cccc3)n2)nc1
2659,COc1ncc2nc(-c3ccccc3)c(=O)n(CCc3ccccc3)c2n1,C(Cc1ccccc1)n1c(=O)c(-c2ccccc2)nc2cnc(OC)nc12
2660,O=C(c1cnccn1)N1CCC2(CC1)CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C2,C1CN(C(=O)c2nccnc2)CCC12CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C2
2661,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC2(CC1)CCN(c1ccccc1)CC2,C(F)(c1cc(C(N2CCC3(CCN(c4ccccc4)CC3)CC2)=O)cc(C(F)(F)F)c1)(F)F
2662,O=c1c(-c2ccc(F)c(F)c2)nc2cncnc2n1Cc1ccccc1,c12nc(-c3cc(F)c(F)cc3)c(=O)n(Cc3ccccc3)c1ncnc2
2663,COCCn1c(=O)cnc2cnc(N3CCN(C)CC3)nc21,n1c(N2CCN(C)CC2)ncc2c1n(CCOC)c(=O)cn2
2664,COc1ccc(C(=O)N2CCC3(CCCN(CC(C)C)C3)CC2)cc1,c1(OC)ccc(C(=O)N2CCC3(CC2)CN(CC(C)C)CCC3)cc1
2665,COc1ccc(CNc2ncncc2-c2ccccc2C(F)(F)F)c(OC)c1,c1(OC)c(CNc2ncncc2-c2ccccc2C(F)(F)F)ccc(OC)c1
2666,O=C(c1csnn1)N1CCC2(CCN(Cc3nccs3)CC2)CC1,c1nc(CN2CCC3(CCN(C(=O)c4csnn4)CC3)CC2)sc1
2667,COc1ccc2[nH]cc(CCNc3ncncc3-c3cccc(C#N)c3)c2c1,c1c(OC)ccc2[nH]cc(CCNc3ncncc3-c3cccc(C#N)c3)c12
2668,CN(C)c1ccc(-c2cncnc2N(C)Cc2ccco2)cc1,c1(-c2ccc(N(C)C)cc2)cncnc1N(Cc1ccco1)C
2669,CC(=O)N1CCC[C@@]2(CCN(Cc3ccccc3)C2)C1,C1N(C(C)=O)CCC[C@@]12CCN(Cc1ccccc1)C2
2670,O=S(=O)(c1ccccc1)N1CCC2(CC1)CN(c1ccccn1)C2,N1(c2ncccc2)CC2(CCN(S(c3ccccc3)(=O)=O)CC2)C1
2671,Cc1cccc(CNc2cc(-c3c(C)noc3C)ncn2)c1,n1oc(C)c(-c2cc(NCc3cc(C)ccc3)ncn2)c1C
2672,COc1ccc(C(=O)N2CCC3(CC2)CN(C(=O)Nc2cccc(C#N)c2)C3)cc1,c1cc(C(=O)N2CCC3(CC2)CN(C(Nc2cccc(C#N)c2)=O)C3)ccc1OC
2673,N#Cc1ccccc1-c1ccc2ncnc(NC3CC3)c2c1,N#Cc1ccccc1-c1cc2c(NC3CC3)ncnc2cc1
2674,O=S(=O)(c1ccccc1)N1CCC2(CCN(c3ccccc3)CC2)CC1,c1cc(S(N2CCC3(CC2)CCN(c2ccccc2)CC3)(=O)=O)ccc1
2675,Cc1cccc(CNc2ncnc3ccc(-c4ccc(C(=O)N(C)C)cc4)cc23)c1,c1(-c2ccc(C(N(C)C)=O)cc2)cc2c(cc1)ncnc2NCc1cc(C)ccc1
2676,CCNc1ncc2nc(-c3ccc(Cl)cc3)c(=O)n(C3CC3)c2n1,c1cc(Cl)ccc1-c1nc2c(nc(NCC)nc2)n(C2CC2)c1=O
2677,Cc1cccc(CNc2ncnc3ccc(-c4cccnc4)cc23)c1,c1(C)cc(CNc2c3cc(-c4cnccc4)ccc3ncn2)ccc1
2678,CN(C)c1ncnc2ccc(-c3cccc(C#N)c3)cc12,c1c(C#N)cccc1-c1ccc2ncnc(N(C)C)c2c1
2679,CN(C)c1ncc2nc(-c3ccccc3)c(=O)n(CCC#N)c2n1,n1(CCC#N)c(=O)c(-c2ccccc2)nc2cnc(N(C)C)nc12
2680,Cn1c(=O)c(-c2ccc(F)cc2)nc2cnc(OCc3ccccc3)nc21,c1(COc2nc3c(nc(-c4ccc(F)cc4)c(=O)n3C)cn2)ccccc1
2681,COc1ccccc1CN1CC[C@@]2(CCCN(C(=O)c3ccncc3)C2)C1,c1(OC)ccccc1CN1C[C@@]2(CN(C(=O)c3ccncc3)CCC2)CC1
2682,O=C(c1ccncc1)N1CCC2(CCCN(c3ccncc3)C2)CC1,C1C2(CN(c3ccncc3)CCC2)CCN(C(c2ccncc2)=O)C1
2683,CN(C)c1ncc2nc(CCc3ccccc3)c(=O)n(Cc3ccc(F)cc3)c2n1,C(c1ccc(F)cc1)n1c(=O)c(CCc2ccccc2)nc2cnc(N(C)C)nc12
2684,CN(C)c1ncnc2ccc(-c3cccc(NS(C)(=O)=O)c3)cc12,c1nc(N(C)C)c2c(ccc(-c3cc(NS(=O)(C)=O)ccc3)c2)n1
2685,Cc1nc2cnc(N3CCNCC3)nc2n(-c2ccccc2)c1=O,C1CNCCN1c1ncc2c(n(-c3ccccc3)c(=O)c(C)n2)n1
2686,COc1ccccc1CNc1cc(-c2ccccc2OC)ncn1,COc1c(CNc2ncnc(-c3c(OC)cccc3)c2)cccc1
2687,O=C(Nc1ccccc1)N1CCC2(CC1)CCN(C(=O)c1cnccn1)CC2,c1cc(NC(N2CCC3(CCN(C(=O)c4cnccn4)CC3)CC2)=O)ccc1
2688,CN1CCN(c2ncc3nc(-c4cccs4)c(=O)n(Cc4cccs4)c3n2)CC1,N1(C)CCN(c2ncc3c(n(Cc4sccc4)c(=O)c(-c4cccs4)n3)n2)CC1
2689,O=c1c(-c2cc(F)cc(F)c2)nc2cncnc2n1-c1ccccc1,c12ncncc1nc(-c1cc(F)cc(F)c1)c(=O)n2-c1ccccc1
2690,COc1ccc2[nH]cc(CCNc3ccnc(-c4ccccc4Cl)n3)c2c1,c1(NCCc2c3c(ccc(OC)c3)[nH]c2)nc(-c2c(Cl)cccc2)ncc1
2691,O=c1c(-c2ccc(F)cc2)nc2cnc(Oc3cccc(Cl)c3)nc2n1C1CC1,Clc1cccc(Oc2ncc3nc(-c4ccc(F)cc4)c(=O)n(C4CC4)c3n2)c1
2692,CC(C)CN1CCCC2(CCN(C(=O)c3ccco3)CC2)C1,N1(CC(C)C)CCCC2(CCN(C(=O)c3occc3)CC2)C1
2693,Cc1noc(C)c1-c1nccc(N2CCNCC2)n1,c1c(N2CCNCC2)nc(-c2c(C)noc2C)nc1
2694,CN1CCCC2(CCN(C(=O)c3cnccn3)CC2)C1,C(N1CCC2(CCCN(C)C2)CC1)(c1nccnc1)=O
2695,CS(=O)(=O)N1CCC2(CCCN(c3cccc(-c4ccccc4)c3)C2)CC1,C1CC2(CCN(S(=O)(=O)C)CC2)CN(c2cc(-c3ccccc3)ccc2)C1
2696,N#Cc1cccc(-c2ccc3ncnc(NCc4cccnc4)c3c2)c1,n1c(NCc2cccnc2)c2c(nc1)ccc(-c1cccc(C#N)c1)c2
2697,COc1ccc(-c2nc3cnc(N4CCN(C)CC4)nc3n(CCC#N)c2=O)cc1,N#CCCn1c(=O)c(-c2ccc(OC)cc2)nc2c1nc(N1CCN(C)CC1)nc2
2698,O=C(c1csnn1)N1CCC2(CC1)CCN(C(c1ccccc1)c1ccccc1)CC2,c1snnc1C(=O)N1CCC2(CC1)CCN(C(c1ccccc1)c1ccccc1)CC2
2699,O=C(Nc1cccc(F)c1)N1CC2(CCN(C(=O)c3cnccn3)CC2)C1,Fc1cc(NC(=O)N2CC3(C2)CCN(C(=O)c2nccnc2)CC3)ccc1
2700,COc1ccccc1CN1CC2(CCN(C(=O)c3ccncc3)CC2)C1,c1cnccc1C(N1CCC2(CC1)CN(Cc1ccccc1OC)C2)=O
2701,COc1cccc(Cn2c(=O)cnc3cnc(OCc4ccccc4)nc32)c1,c1cc(COc2nc3n(Cc4cc(OC)ccc4)c(=O)cnc3cn2)ccc1
2702,CN1CCC2(CC1)CCN(C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,FC(F)(F)c1cc(C(N2CCC3(CCN(C)CC3)CC2)=O)cc(C(F)(F)F)c1
2703,CN(C)c1ncc2nc(-c3ccc(Cl)cc3)c(=O)n(Cc3ccc(F)cc3)c2n1,c1c(-c2nc3cnc(N(C)C)nc3n(Cc3ccc(F)cc3)c2=O)ccc(Cl)c1
2704,CC(C)NC(=O)N1CCC2(CC1)CCN(C(=O)c1cccn1C)CC2,C1CN(C(NC(C)C)=O)CCC12CCN(C(=O)c1cccn1C)CC2
2705,CS(=O)(=O)Nc1cccc(-c2ccc3ncnc(N4CCOCC4)c3c2)c1,C1COCCN1c1ncnc2ccc(-c3cccc(NS(=O)(C)=O)c3)cc12
2706,CN(C)c1ncc2nc(-c3ccccc3)c(=O)n(CCc3ccccc3)c2n1,c1cccc(CCn2c(=O)c(-c3ccccc3)nc3c2nc(N(C)C)nc3)c1
2707,COc1cccc(Cn2c(=O)c(C)nc3cnc(N(C)C)nc32)c1,C(n1c(=O)c(C)nc2cnc(N(C)C)nc12)c1cccc(OC)c1
2708,O=C(O)CCCCCn1c(SCC(=O)N2CCCC2)nc2ccsc2c1=O,O=C(O)CCCCCn1c(=O)c2sccc2nc1SCC(N1CCCC1)=O
2709,CCN1CCN(c2cc(=O)n(-c3cc(Cl)ccc3C)c(=O)[nH]2)CC1,CCN1CCN(c2[nH]c(=O)n(-c3c(C)ccc(Cl)c3)c(=O)c2)CC1
2710,O=C1NCCN1Cc1cccc(Cl)c1,Clc1cc(CN2C(=O)NCC2)ccc1
2711,O=C(c1ccc2c(=O)n(CC3CCCO3)c(=S)[nH]c2c1)N1CCN(c2ccccc2)CC1,c1(C(=O)N2CCN(c3ccccc3)CC2)ccc2c(=O)n(CC3CCCO3)c(=S)[nH]c2c1
2712,CCOCCCN1C(=O)CN(C2CCCCCC2)C(=O)C1c1ccc(OC)cc1,C1CCCC(N2C(=O)C(c3ccc(OC)cc3)N(CCCOCC)C(=O)C2)CC1
2713,O=C(CCCCn1c(=O)c2ccccc2n(CC(=O)NC2CCCC2)c1=O)NC1CCCC1,C1CCC(NC(=O)CCCCn2c(=O)c3ccccc3n(CC(=O)NC3CCCC3)c2=O)C1
2714,CCCCOC(=O)CCc1c(C)[nH]c(=O)c(C#N)c1C,O=c1c(C#N)c(C)c(CCC(=O)OCCCC)c(C)[nH]1
2715,CCCCN(Cc1ccccc1)C(=O)c1cnc2n(c1=O)CCS2,c1ccc(CN(C(c2cnc3n(c2=O)CCS3)=O)CCCC)cc1
2716,O=C1CC(c2ccc3c(c2)OCO3)Sc2nc3ccccc3n21,C1(=O)n2c(nc3c2cccc3)SC(c2cc3c(cc2)OCO3)C1
2717,Cc1noc(NS(=O)(=O)c2ccc(N/C=C/C(=O)c3ccc4c(c3)OCO4)cc2)c1C,c1(N/C=C/C(c2cc3c(cc2)OCO3)=O)ccc(S(=O)(Nc2c(C)c(C)no2)=O)cc1
2718,Cc1ccc(-n2nc3c(c2NC(=O)c2cccs2)CSC3)cc1,c1(C(=O)Nc2n(-c3ccc(C)cc3)nc3c2CSC3)sccc1
2719,Cc1sc(NC(=O)c2ccco2)c(C(c2ccncc2)N2CCOCC2)c1C,C1N(C(c2ccncc2)c2c(C)c(C)sc2NC(c2ccco2)=O)CCOC1
2720,O=C(CCNS(=O)(=O)c1cccs1)N1CCc2ccccc2C1,C(C(N1CCc2ccccc2C1)=O)CNS(=O)(c1cccs1)=O
2721,Cc1nonc1NC(=O)OCCN1CCOC1=O,C(Nc1nonc1C)(=O)OCCN1CCOC1=O
2722,O=C(NC1CCCC1)c1cnn2c(C(F)(F)F)cc(-c3ccco3)nc12,FC(F)(F)c1n2c(c(C(=O)NC3CCCC3)cn2)nc(-c2occc2)c1
2723,Cc1nc2ncnn2c(C)c1CCC(=O)NCCC1=CCCCC1,N(CCC1=CCCCC1)C(=O)CCc1c(C)n2ncnc2nc1C
2724,COc1ccc(CCNC(=O)CCN2C(=O)C(C)Oc3ccc(C)cc32)cc1OC,C(CN1c2cc(C)ccc2OC(C)C1=O)C(NCCc1cc(OC)c(OC)cc1)=O
2725,Nc1cc(-c2nn[nH]n2)ccc1F,c1(N)cc(-c2nn[nH]n2)ccc1F
2726,CCCN(CCC)CCNC(=O)C1CCCN(S(=O)(=O)c2ccc3c(c2)oc(=O)n3C)C1,N(CCC)(CCNC(C1CN(S(=O)(c2cc3oc(=O)n(C)c3cc2)=O)CCC1)=O)CCC
2727,Cc1cc(S(=O)(=O)NCCN(C)C)c(C)s1,Cc1c(S(NCCN(C)C)(=O)=O)cc(C)s1
2728,COc1ccc(S(=O)(=O)NC(CC(=O)NC2CCCC2)c2ccco2)cc1,C1(NC(CC(c2occc2)NS(=O)(c2ccc(OC)cc2)=O)=O)CCCC1
2729,CCCCN(C)Cc1c(C)[nH]c2ccc(Cl)cc2c1=O,c1c2c(cc(Cl)c1)c(=O)c(CN(C)CCCC)c(C)[nH]2
2730,O=C(NCc1ccco1)c1ccc(N2CCCC2=O)cc1,O=C1CCCN1c1ccc(C(=O)NCc2occc2)cc1
2731,Cc1ccc(-c2nc3c(=O)n(C)c4ccccc4c3o2)cc1,o1c(-c2ccc(C)cc2)nc2c(=O)n(C)c3ccccc3c12
2732,COc1ccc(NC(=O)CSc2nnc(CNC(=O)c3ccco3)n2-c2ccccc2OC)cc1,N(c1ccc(OC)cc1)C(CSc1nnc(CNC(c2occc2)=O)n1-c1ccccc1OC)=O
2733,COc1ccc(NC(=O)Cn2cccc2)c(OC)c1,c1c(OC)cc(OC)c(NC(=O)Cn2cccc2)c1
2734,COc1ccc(C2=NOC(C(=O)N3CCCc4ccccc43)C2)cc1,c1cc2c(cc1)N(C(C1ON=C(c3ccc(OC)cc3)C1)=O)CCC2
2735,CNC(=O)c1nnn(Cc2ccccc2)c1NC(=O)C(F)(F)F,n1n(Cc2ccccc2)c(NC(=O)C(F)(F)F)c(C(=O)NC)n1
2736,Cc1cc(NC(=O)NC(=O)c2ccc(F)cc2F)n[nH]1,N(C(=O)Nc1cc(C)[nH]n1)C(=O)c1c(F)cc(F)cc1
2737,COc1ccc(C2/C(=C(/O)c3ccccc3)C(=O)C(=O)N2CC(C)O)c(OC)c1,c1c(OC)ccc(C2N(CC(O)C)C(=O)C(=O)/C2=C(\O)c2ccccc2)c1OC
2738,Cc1ccccc1-c1nc(CS(=O)CC(=O)NCCN2CCN(Cc3ccccc3)CC2)c(C)o1,c1cccc(-c2nc(CS(CC(=O)NCCN3CCN(Cc4ccccc4)CC3)=O)c(C)o2)c1C
2739,CN(C)c1ccc(NC(=O)CN2CCN(c3ccccc3F)CC2)cc1,C1N(c2c(F)cccc2)CCN(CC(Nc2ccc(N(C)C)cc2)=O)C1
2740,CCOC(=O)N1CCC(NC(=O)CCC(=O)N2CCOc3ccccc32)CC1,C1N(C(=O)OCC)CCC(NC(CCC(=O)N2c3c(cccc3)OCC2)=O)C1
2741,CCOC(=O)N1CCN(C(=O)c2ccc3nc(N4CCC(C)CC4)sc3c2)CC1,C1CN(C(c2cc3sc(N4CCC(C)CC4)nc3cc2)=O)CCN1C(=O)OCC
2742,CCCN1CCN(C(=O)CN2C(=O)CC(C)(C)S(=O)(=O)c3ccccc32)CC1,c1ccc2c(c1)N(CC(N1CCN(CCC)CC1)=O)C(=O)CC(C)(C)S2(=O)=O
2743,CCCC[n+]1cc(/N=C(\[O-])OC)on1,CO/C([O-])=N/c1c[n+](CCCC)no1
2744,NC(=O)C1(N2CCCCC2)CCN(C(=O)c2ccc(-n3cnnn3)cc2)CC1,C1CN(C(c2ccc(-n3nnnc3)cc2)=O)CCC1(C(N)=O)N1CCCCC1
2745,O=C(CSc1nnc(Cc2cc(=O)[nH]c(=O)[nH]2)n1-c1ccccc1)N1CCCC1,c1ccccc1-n1c(Cc2[nH]c(=O)[nH]c(=O)c2)nnc1SCC(=O)N1CCCC1
2746,CCOC(=O)c1c(C)c(C(=O)NCCN2CCOCC2)c(C)n1CC,C1OCCN(CCNC(=O)c2c(C)n(CC)c(C(=O)OCC)c2C)C1
2747,COc1cccc(-c2nc(CS(=O)(=O)CC(=O)NCCCOC(C)C)c(C)o2)c1,c1(OC)cc(-c2oc(C)c(CS(CC(=O)NCCCOC(C)C)(=O)=O)n2)ccc1
2748,CN(CC(=O)NCc1ccc(F)cc1)S(=O)(=O)c1cccc2nsnc12,N(C(=O)CN(S(=O)(c1cccc2nsnc12)=O)C)Cc1ccc(F)cc1
2749,Cc1ccc2c(c1)N(CCC(=O)NCc1cccnc1)C(=O)CO2,O=C(CCN1C(=O)COc2c1cc(C)cc2)NCc1cccnc1
2750,COC(=O)NCC(c1cccnc1)N1CCN(c2ccccc2OC)CC1,COc1c(N2CCN(C(c3cccnc3)CNC(OC)=O)CC2)cccc1
2751,S=c1[nH]nc(-c2ccncc2)n1CC1CCCO1,c1c(-c2n(CC3CCCO3)c(=S)[nH]n2)ccnc1
2752,CC(NC(=O)OC1CCCCC1)N1C(=O)C2C3C=CC(C3)C2C1=O,O=C(NC(N1C(=O)C2C(C3CC2C=C3)C1=O)C)OC1CCCCC1
2753,CCOC(=O)c1nc2sc(C)c(C)c2c(=O)[nH]1,O=C(OCC)c1[nH]c(=O)c2c(sc(C)c2C)n1
2754,O=C(CN1CCN(c2ccc(Cl)cc2)CC1)Nc1cccc(F)c1,c1c(F)cccc1NC(CN1CCN(c2ccc(Cl)cc2)CC1)=O
2755,COCCCNC(=O)CCS(=O)(=O)Cc1ccc(C)cc1,c1c(CS(=O)(=O)CCC(NCCCOC)=O)ccc(C)c1
2756,CN(Cc1ccco1)C(=O)C1CCC(=O)N1Cc1ccc(F)cc1,c1c(CN2C(=O)CCC2C(N(Cc2occc2)C)=O)ccc(F)c1
2757,COc1ccc(NC(=O)N(C2CCCCC2)C(C)c2cccnc2)c(OC)c1,c1c(C(C)N(C2CCCCC2)C(Nc2ccc(OC)cc2OC)=O)cncc1
2758,CN1CCN(S(=O)(=O)c2ccc3[nH]cc(C(=O)O)c(=O)c3c2)CC1,c12c(=O)c(C(=O)O)c[nH]c1ccc(S(=O)(N1CCN(C)CC1)=O)c2
2759,COCCCN=CC1=C(O)CC(C)(C)CC1=O,C(CN=CC1=C(O)CC(C)(C)CC1=O)COC
2760,COc1ccc(C(C(=O)NC2CCCCC2)N2CCC3(CC2)OCCO3)cc1,O=C(C(N1CCC2(OCCO2)CC1)c1ccc(OC)cc1)NC1CCCCC1
2761,CCOC(=O)C1CCCN(C(=O)c2sc3nc(-c4ccc(OC)cc4)cn3c2C)C1,O(C)c1ccc(-c2nc3sc(C(N4CCCC(C(OCC)=O)C4)=O)c(C)n3c2)cc1
2762,O=C1C2CCC(C(O)C2)N1Cc1ccccc1,C1(O)C2N(Cc3ccccc3)C(=O)C(C1)CC2
2763,CC(=O)Nc1ccc(S(=O)(=O)NCC2CCC(C(=O)NCCC(C)C)CC2)cc1,C1(CNS(c2ccc(NC(=O)C)cc2)(=O)=O)CCC(C(=O)NCCC(C)C)CC1
2764,CC1CCCN(CCCNC(=O)C2CC(=O)N(c3ccc(F)c(Cl)c3)C2)C1,N1(c2ccc(F)c(Cl)c2)C(=O)CC(C(NCCCN2CCCC(C)C2)=O)C1
2765,CCOc1ccc2nc(NC(=O)c3ccc(S(=O)(=O)N4CCOCC4)cc3)sc2c1,c1c(C(Nc2nc3ccc(OCC)cc3s2)=O)ccc(S(=O)(N2CCOCC2)=O)c1
2766,CCN(CC)S(=O)(=O)c1ccc(C(=O)Nc2ncn(Cc3ccccc3)n2)cc1,C(=O)(c1ccc(S(N(CC)CC)(=O)=O)cc1)Nc1ncn(Cc2ccccc2)n1
2767,Cc1nc(S(=O)(=O)NC2CCCCC2)c(C#N)c(C)c1Cl,C1CCCCC1NS(=O)(=O)c1nc(C)c(Cl)c(C)c1C#N
2768,CCOc1ccc(-n2c(=O)[nH]cc(C(=O)N3CCCc4ccccc43)c2=O)cc1,c1ccc2c(c1)CCCN2C(c1c[nH]c(=O)n(-c2ccc(OCC)cc2)c1=O)=O
2769,NS(=O)(=O)c1ccc(CCNC(=O)C2CCCN2C(=O)OCc2ccccc2)cc1,C(NC(C1N(C(=O)OCc2ccccc2)CCC1)=O)Cc1ccc(S(N)(=O)=O)cc1
2770,O=c1cc(N2CCc3ccccc3C2)[nH]c(=O)n1C1CCCCC1,C1c2ccccc2CCN1c1[nH]c(=O)n(C2CCCCC2)c(=O)c1
2771,CCN(CC)CCNC(=O)Cn1nc(-c2ccc(C)cc2)ccc1=O,c1c(-c2ccc(C)cc2)nn(CC(=O)NCCN(CC)CC)c(=O)c1
2772,CN(C(=O)COc1cccc(Br)c1)C1CCS(=O)(=O)C1,c1cc(Br)cc(OCC(=O)N(C2CCS(=O)(=O)C2)C)c1
2773,Cc1cc2ccccc2c(=O)n1CC(=O)NCC(=O)N1CCCC1,C(=O)(NCC(=O)N1CCCC1)Cn1c(C)cc2c(cccc2)c1=O
2774,COC(=O)c1c(C)nc2ccccc2c1C(=O)O,c1cccc2c1c(C(=O)O)c(C(OC)=O)c(C)n2
2775,COCCOC(=O)C1=C(C)NC(=O)N(C(C)=O)C1c1ccc(Cl)cc1,C(=O)(OCCOC)C1=C(C)NC(=O)N(C(C)=O)C1c1ccc(Cl)cc1
2776,Cc1cc2nc(C)n(CCCN)c2cc1C,c1(C)c(C)cc2c(n(CCCN)c(C)n2)c1
2777,COc1ccc(-c2ccc(C(=S)N3CCN(C(C)=O)CC3)o2)cc1,c1(-c2oc(C(N3CCN(C(C)=O)CC3)=S)cc2)ccc(OC)cc1
2778,Nc1ccc(-c2nc3c(Cl)c(N)ccc3[nH]2)cc1,c1cc(N)ccc1-c1nc2c(Cl)c(N)ccc2[nH]1
2779,COc1cc2c(cc1OC)C(C(=O)NCc1cccnc1)C(c1cccnc1)N(C)C2=O,O(C)c1c(OC)cc2c(c1)C(=O)N(C)C(c1cnccc1)C2C(=O)NCc1cnccc1
2780,O=C1c2cccc3c(Cl)ccc(c23)C(=O)N1O,C1(=O)N(O)C(=O)c2cccc3c2c1ccc3Cl
2781,CCCCCc1nc2c(=O)[nH]c3ccccc3c2o1,o1c2c3c([nH]c(=O)c2nc1CCCCC)cccc3
