,canonical,random
145,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,COC(=O)[C@H]1[C@@H](OC(c2ccccc2)=O)C[C@H]2N(C)[C@@H]1CC2
146,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,C1[C@@]23[C@H]4Oc5c2c(ccc5OC)C[C@H]([C@@H]3C=C[C@@H]4O)N(C)C1
147,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,O(c1c(OC)cc2c(c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2)C
148,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,[C@H]12[C@@H](O)C[C@@]3(C)[C@@H](CC[C@@H]3C(CO)=O)[C@@H]1CCC1=CC(=O)CC[C@]21C
149,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,OCC([C@]1(O)[C@]2(C)[C@H]([C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C2)CC1)=O
150,CN1C(=O)CC[C@H]1c1cccnc1,CN1[C@H](c2cnccc2)CCC1=O
151,O=c1ccc2ccccc2o1,c1cc2oc(=O)ccc2cc1
152,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,c1c2c(ccc1)C=Cc1ccccc1C2=CCCN(C)C
153,O=[P@]1(N(CCCl)CCCl)NCCCO1,ClCCN(CCCl)[P@@]1(=O)NCCCO1
154,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,C[C@@]12C(=CC(=O)[C@H]3[C@@H]1C3)C(Cl)=C[C@@H]1[C@@H]2CC[C@]2(C)[C@@](O)(C(=O)C)CC[C@@H]12
155,CN(C)/N=N\c1[nH]cnc1C(N)=O,CN(C)/N=N\c1[nH]cnc1C(N)=O
156,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)C=C(C)C=CCNC(=O)C=C[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12,CC(C)[C@@H]1[C@H](C)C=CC(=O)NCC=CC(C)=C[C@@H](O)CC(=O)Cc2occ(n2)C(=O)N2[C@H]([C@H](S(=O)(CCN(CC)CC)=O)CC2)C(=O)O1
157,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,O[C@@]1(C#C)CC[C@H]2[C@@H]3CCC4=Cc5c(cno5)C[C@]4(C)[C@H]3CC[C@@]21C
158,O=C1CN(/N=C\c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,[N+]([O-])(c1ccc(-c2ccc(/C=N\N3C(=O)NC(=O)C3)o2)cc1)=O
159,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,c1(S(=O)(c2ccc(N)cc2)=O)ccc(N)cc1
160,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,C1[C@](C(C)=O)(O)C[C@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](N)C2)c2c(O)c3c(c(O)c21)C(=O)c1c(c(OC)ccc1)C3=O
161,O=C(O)c1ccc(OCCn2ccnc2)cc1,c1ncn(CCOc2ccc(C(O)=O)cc2)c1
162,N=C(N)N1CCc2ccccc2C1,c1ccc2c(c1)CCN(C(N)=N)C2
163,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,c1cc2c(cc1)CC(N(CC(=O)O)C(=O)[C@H](C)N[C@@H](CCc1ccccc1)C(=O)OCC)C2
164,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,C(Nc1c(N2CCN(C(c3cc4cc(NS(=O)(C)=O)ccc4[nH]3)=O)CC2)nccc1)(C)C
165,CNCCCN1c2ccccc2CCc2ccccc21,c1c2c(ccc1)CCc1ccccc1N2CCCNC
166,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,C1C(=C2c3ccc(Cl)cc3CCc3cccnc32)CCNC1
167,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,[C@H]12[C@@H](CCC3=CCCC[C@H]13)[C@@H]1CC[C@@](O)(C#C)[C@@]1(CC)CC2=C
168,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,[C@]12(F)[C@@H](CCC3=CC(=O)C=C[C@]13C)[C@@H]1C[C@@H](C)[C@](O)(C(CO)=O)[C@@]1(C)C[C@@H]2O
169,CCCCCN(CCCOC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,O=C(N(CCCCC)CCCOC)[C@H](NC(c1ccc(Cl)c(Cl)c1)=O)CCC(O)=O
170,Cc1cccc([C@H](C)c2c[nH]cn2)c1C,Cc1c([C@@H](c2c[nH]cn2)C)cccc1C
171,COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(C)CC3,CN1[C@@H]2Cc3ccc(OC)cc3[C@@]3(CC1)CCCC[C@@H]23
172,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,c1ccc(C2=NCC(=O)N(C)c3ccc(Cl)cc32)cc1
173,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,c1ccc(CC(=O)O)c(Nc2c(Cl)cccc2Cl)c1
174,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,O=c1c(Cc2c(=O)oc3c(cccc3)c2O)c(O)c2ccccc2o1
175,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,[C@@H]12[C@@H]3O[C@@H]3[C@@H]([C@H]3[C@@H]1[C@@]1(Cl)C(Cl)=C(Cl)[C@]3(Cl)C1(Cl)Cl)C2
176,CCN(CC)C(=O)N1CCN(C)CC1,C(N(CC)CC)(N1CCN(C)CC1)=O
177,CC/C(=C(\CC)c1ccc(O)cc1)c1ccc(O)cc1,c1(O)ccc(/C(CC)=C(/CC)c2ccc(O)cc2)cc1
178,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,N1(c2cc3n(-c4ccc(F)cc4)cc(C(=O)O)c(=O)c3cc2F)CCN(C)CC1
179,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,[C@H]1(C)O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@]4(C)[C@@H]5[C@H]([C@]6(O)[C@](C)(CC5)[C@@H](C5=CC(=O)OC5)CC6)CC[C@@H]4C3)O[C@@H]2C)C[C@H](O)[C@@H]1O[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)C1
180,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,[C@H]1(O)C[C@H](O[C@@H]2C[C@@H]3[C@](C)(CC2)[C@@H]2[C@@H](CC3)[C@@]3(O)CC[C@H](C4=CC(=O)OC4)[C@@]3(C)[C@H](O)C2)O[C@H](C)[C@H]1O[C@@H]1O[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@@H](O)C2)[C@@H](O)C1
181,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,C1N(C)[C@H]2[C@H]3[C@@]4(C1)c1c(c(OC)ccc1C2)O[C@H]4[C@@H](O)CC3
182,NNc1nnc(NN)c2ccccc12,NNc1c2c(cccc2)c(NN)nn1
183,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,N1(C)C[C@H](C(N[C@@]2(C)C(=O)N3[C@@](O)(O2)[C@H]2N(CCC2)C(=O)[C@@H]3Cc2ccccc2)=O)C[C@@H]2c3c4c(c[nH]c4ccc3)C[C@@H]12
184,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,c1(OC)ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1
185,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,O(c1cc(O)c2c(c1)oc(-c1cc(O)c(OC)cc1)cc2=O)[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO[C@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O2)O1
186,CN(C)CCOC(c1ccccc1)c1ccccc1,c1(C(c2ccccc2)OCCN(C)C)ccccc1
187,CCC(C)(C)NC[C@H](O)COc1ccccc1C(=O)CCc1ccccc1,c1(CCC(c2ccccc2OC[C@@H](O)CNC(CC)(C)C)=O)ccccc1
188,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,C[C@@]1(OC)C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](CC)[C@](O)(C)[C@H]3[C@@H](C)[C@@H](N[C@@H](COCCOC)O3)[C@H](C)C[C@](O)(C)[C@H](O[C@H]3[C@H](O)[C@@H](N(C)C)C[C@@H](C)O3)[C@H]2C)O[C@@H](C)[C@@H]1O
189,CC(C)N(CC[C@@](C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,CC(N(C(C)C)CC[C@@](c1ccccc1)(c1ccccn1)C(=O)N)C
190,Cc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,c1c(S(=O)(=O)N)c(C)cc(Cl)c1S(=O)(N)=O
191,CCN(CC)C(=S)SSC(=S)N(CC)CC,C(N(CC)CC)(=S)SSC(N(CC)CC)=S
192,CS(C)=O,O=S(C)C
193,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,O=S(Nc1ccc(CCN(C)CCOc2ccc(NS(C)(=O)=O)cc2)cc1)(C)=O
194,O=C(OC1C[C@@H]2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,C1C2C[C@H]3CC(OC(c4c5c(cccc5)[nH]c4)=O)C[C@@H]1N3CC2=O
195,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,C1(n2c(=O)[nH]c3c2ccc(Cl)c3)CCN(CCCn2c(=O)[nH]c3ccccc32)CC1
196,COc1cc2c(cc1OC)C(=O)[C@H](CC1CCN(Cc3ccccc3)CC1)C2,COc1c(OC)cc2c(c1)C[C@@H](CC1CCN(Cc3ccccc3)CC1)C2=O
197,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,O=S1(=O)[C@@H](C)C[C@H](NCC)c2cc(S(=O)(N)=O)sc21
198,CN(C)CC/C=C1/c2ccccc2COc2ccccc21,c12c(cccc1)/C(=C/CCN(C)C)c1c(cccc1)OC2
199,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,COc1cccc2c1C(=O)c1c(c(O)c3c(c1O)[C@@H](O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](N)C1)C[C@@](C(=O)CO)(O)C3)C2=O
200,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,c1(O)cccc2c1C(=O)C1=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]1[C@H]2C
201,C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12,[C@@H]12[C@@H]3[C@H](C4=CC(=O)CC[C@]4(C)[C@H]1CC[C@@]1(C)[C@H]2[C@@H]2C[C@@H]2[C@]12OC(=O)CC2)C3
202,C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12,C1C[C@H]2[C@@H]3CC[C@H](C(Nc4cc(C(F)(F)F)ccc4C(F)(F)F)=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)C=CC(=O)N[C@H]12
203,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,C(CC(=O)c1ccc(C(C)(C)C)cc1)CN1CCC(OC(c2ccccc2)c2ccccc2)CC1
204,NC(N)=Nc1nc(CSCC/N=C/NS(=O)(=O)c2ccc(Br)cc2)cs1,C(SCc1csc(N=C(N)N)n1)C/N=C/NS(=O)(=O)c1ccc(Br)cc1
205,CNC(=O)c1cccc(NCC(=O)NCCc2ccc(OC)c(OC)c2)c1,c1c(OC)c(OC)cc(CCNC(CNc2cc(C(NC)=O)ccc2)=O)c1
206,Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,C(n1ccnc1)[C@@H](c1ccc(Cl)cc1Cl)OCc1ccc(Cl)cc1
207,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,Clc1cc2c(cc1)NC(=O)O[C@@]2(C(F)(F)F)C#CC1CC1
208,CC1=C(C(=O)OCCN(Cc2ccccc2)c2ccccc2)[C@H](c2cccc([N+](=O)[O-])c2)C(P2(=O)OCC(C)(C)CO2)=C(C)N1,[O-][N+](c1cccc([C@@H]2C(P3(=O)OCC(C)(C)CO3)=C(C)NC(C)=C2C(=O)OCCN(c2ccccc2)Cc2ccccc2)c1)=O
209,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,c1cccc(S(=O)(=O)CCc2cc3c(cc2)[nH]cc3C[C@H]2CCCN2C)c1
210,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,c1(N2CCN(C)CCC2)n(CCOCC)c2c(n1)cccc2
211,CCOCn1c(Cc2ccccc2)c(C(C)C)c(=O)[nH]c1=O,C(OCC)n1c(=O)[nH]c(=O)c(C(C)C)c1Cc1ccccc1
212,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,c1(CC[C@@H](C(OCC)=O)N[C@@H](C)C(N2CCC[C@H]2C(=O)O)=O)ccccc1
213,COc1ccc(C(=O)Nc2ccccc2CC[C@H]2CCCCN2C)cc1,c1(OC)ccc(C(=O)Nc2ccccc2CC[C@@H]2N(C)CCCC2)cc1
214,FC(F)OC(F)(F)[C@@H](F)Cl,F[C@H](C(OC(F)F)(F)F)Cl
215,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,Fc1cc2c(nc1N1CCNCC1)n(CC)cc(C(O)=O)c2=O
216,CCN(CC)C(=O)/C(C#N)=C\c1cc(O)c(O)c([N+](=O)[O-])c1,C(N(C(/C(C#N)=C\c1cc([N+]([O-])=O)c(O)c(O)c1)=O)CC)C
217,NC1=NC[C@@H]2c3ccccc3Cc3ccccc3N12,c12ccccc1[C@H]1CN=C(N)N1c1ccccc1C2
218,CNC[C@H](O)c1ccc(O)c(O)c1,Oc1ccc([C@@H](O)CNC)cc1O
219,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,C1=C2[C@@](C)([C@]34[C@@H]([C@H](C(=O)OC)C2)[C@@H]2CC[C@]5(OC(=O)CC5)[C@@]2(C)C[C@H]3O4)CCC1=O
220,CCCCc1ncc(/C=C(/Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,C(Cc1n(Cc2ccc(C(=O)O)cc2)c(/C=C(/Cc2sccc2)C(O)=O)cn1)CC
221,C[C@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,C1[C@H]2N(C)C[C@H](C(=O)N[C@@H](CO)C)C=C2c2cccc3[nH]cc1c32
222,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,c1cc(C[C@H]2C(=O)N3[C@@H](CCC3)[C@]3(O)O[C@@](C)(NC(=O)[C@@H]4C=C5[C@H](N(C)C4)Cc4c[nH]c6cccc5c64)C(=O)N32)ccc1
223,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,C[C@@H]1[C@@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@](OC)(C)C2)[C@H](C)[C@@H](O[C@H]2[C@H](O)[C@@H](N(C)C)C[C@@H](C)O2)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC1=O
224,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,O[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2cc(O)ccc21
225,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,C1(=O)CC[C@H]2[C@@H]3CCc4c(ccc(O)c4)[C@H]3CC[C@]12C
226,CCc1ccccc1,c1ccc(CC)cc1
227,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,C1[C@]2(C)[C@@](C#C)(O)CC[C@H]2[C@H]2[C@@H](c3c(cc(O)cc3)CC2)C1
228,CC[C@]1(C)CC(=O)NC1=O,C[C@@]1(CC)CC(=O)NC1=O
229,CCN1C(=O)N[C@H](c2ccccc2)C1=O,c1cccc([C@H]2NC(=O)N(CC)C2=O)c1
230,CCOc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,[C@]123c4c5ccc(OCC)c4O[C@H]1[C@@H](O)C=C[C@H]2[C@H](N(C)CC3)C5
231,CCO,C(O)C
232,CCOC(=O)c1cncn1[C@H](C)c1ccccc1,c1c(C(=O)OCC)n([C@@H](c2ccccc2)C)cn1
233,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,C1C(=O)C=C2CC[C@@H]3[C@H](C(=C)C[C@@]4(CC)[C@H]3CC[C@@]4(O)C#C)[C@H]2C1
234,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,c1ccc(Cl)cc1N1CCN(CCCn2nc(CC)n(CC)c2=O)CC1
235,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,c12cc3c(cc1OCO2)[C@@H](c1cc(OC)c(O)c(OC)c1)[C@@H]1[C@H](COC1=O)[C@@H]3O[C@@H]1O[C@H]2[C@H]([C@H](O)[C@H]1O)O[C@H](C)OC2
236,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,S(=O)(C)(c1ccc(-c2cc(Cl)cnc2-c2ccc(C)nc2)cc1)=O
237,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)C=C(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)C=CC=CC=C1C,C[C@H]1C(=O)[C@H](OC)[C@H](O)C(C)=C[C@@H](C)C(=O)C[C@@H]([C@@H](C[C@H]2C[C@@H](OC)[C@H](OCCO)CC2)C)OC(=O)[C@H]2N(C(=O)C(=O)[C@]3(O)O[C@H](C[C@H](OC)C(C)=CC=CC=C[C@@H](C)C1)CC[C@H]3C)CCCC2
238,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,C1=CC(=O)C=C2C(=C)C[C@H]3[C@H]4[C@](C)(CC[C@@H]3[C@@]12C)C(=O)CC4
239,COc1ccc(C(C)C)cc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,C(c1ccc(OC)c(CN[C@@H]2[C@H](C(c3ccccc3)c3ccccc3)N3CCC2CC3)c1)(C)C
240,N#Cc1ccc([C@H]2CCCc3cncn32)cc1,c1c2n(cn1)[C@@H](c1ccc(C#N)cc1)CCC2
241,NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1,C(N)(N)=Nc1scc(CSCC/C(N)=N\S(=O)(=O)N)n1
242,NC(=O)OCC(COC(N)=O)c1ccccc1,c1cc(C(COC(N)=O)COC(=O)N)ccc1
243,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc(Cl)c1Cl,N1C(C)=C(C(=O)OC)[C@H](c2c(Cl)c(Cl)ccc2)C(C(OCC)=O)=C1C
244,CCN[C@H](C)Cc1cccc(C(F)(F)F)c1,c1ccc(C(F)(F)F)cc1C[C@H](NCC)C
245,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,c1(Cl)ccc(C(=O)c2ccc(OC(C)(C)C(OC(C)C)=O)cc2)cc1
246,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,c1c(CCN2CCC(N(c3ccccc3)C(=O)CC)CC2)cccc1
247,CC(C)(C(=O)O)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,c1ccc(C(c2ccccc2)(C2CCN(CCC[C@H](O)c3ccc(C(C)(C(O)=O)C)cc3)CC2)O)cc1
248,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,N1C(=O)C=C[C@]2(C)[C@@H]3[C@H]([C@@H]4CC[C@H](C(=O)NC(C)(C)C)[C@@]4(C)CC3)CC[C@@H]12
249,O=C(NC[C@H]1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,FC(F)(COc1c(C(NC[C@H]2CCCCN2)=O)cc(OCC(F)(F)F)cc1)F
250,Cn1cc([S@H](C)=O)c(=O)c2ccc(F)cc21,n1(C)c2c(ccc(F)c2)c(=O)c([S@@H](=O)C)c1
251,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,Clc1cccc(F)c1-c1c(C(=O)N[C@@H]2C(=O)N3[C@@H](C(O)=O)C(C)(C)S[C@H]23)c(C)on1
252,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,n1(CC(O)(Cn2cncn2)c2ccc(F)cc2F)ncnc1
253,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,c1cc(Nc2c(C(=O)O)cccc2)cc(C(F)(F)F)c1
254,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,c1(/C=C/CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)ccccc1
255,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,c12c(ccc([N+](=O)[O-])c1)N(C)C(=O)CN=C2c1ccccc1F
256,CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,C(C[C@H](c1ccccc1)Oc1ccc(C(F)(F)F)cc1)NC
257,Fc1cccc2c1O[C@H]1CNC[C@@H]1O2,C1NC[C@@H]2Oc3cccc(F)c3O[C@@H]12
258,CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1,c12ccccc1Cc1ccc(F)cc1N=C2N1CCN(C)CC1
259,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,c1cc2c(cc1)Sc1ccc(C(F)(F)F)cc1N2CCCN1CCN(CCO)CC1
260,O=c1[nH]cc(F)c(=O)[nH]1,c1(=O)[nH]cc(F)c(=O)[nH]1
261,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,c12c(ccc(Cl)c1)N(CCN(CC)CC)C(=O)CN=C2c1ccccc1F
262,C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,c1(-c2c(F)cc([C@H](C(=O)O)C)cc2)ccccc1
263,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,C[C@@]1(O)[C@@H](CC)OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@](C)(OC)C2)[C@H](C)[C@@H](O[C@H]2[C@H](O)[C@@H](N(C)C)C[C@@H](C)O2)[C@@](O)(C)C[C@](C)(F)C(=O)[C@H](C)[C@H]1O
264,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,FC(F)(F)c1c([N+](=O)[O-])ccc(NC(=O)C(C)C)c1
265,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C(SC(=O)[C@]1(OC(=O)CC)[C@]2(C)[C@@H](C[C@H]1C)[C@H]1[C@](F)([C@@H](O)C2)[C@]2(C)C(=CC(=O)C=C2)[C@@H](F)C1)F
